noisy_input,clean_output,difficulty,split
chwrger,charger,easy,test
charges,chargers,easy,test
chargcrs,chargers,easy,test
churging,charging,easy,test
chariwg,charing,easy,test
ctharing,charing,easy,test
charbng,charing,easy,test
charingb,charing,easy,test
chaxring,charing,easy,test
chafsis,chassis,easy,test
chassi,chassis,easy,test
chgassis,chassis,easy,test
chassio,chassis,easy,test
cueapest,cheapest,easy,test
cild,child,easy,test
chilj,child,easy,test
chil,child,easy,test
chilren,children,easy,test
jchildren,children,easy,test
childeet,childweet,easy,test
cdildweet,childweet,easy,test
chnildweet,childweet,easy,test
childwet,childweet,easy,test
childjweet,childweet,easy,test
cyhing,ching,easy,test
chingl,ching,easy,test
chipd,chip,easy,test
chiqp,chip,easy,test
chiset,chipset,easy,test
chipet,chipset,easy,test
chromnicles,chronicles,easy,test
chroanicles,chronicles,easy,test
chroniclegs,chronicles,easy,test
jhunyu,chunyu,easy,test
crhunyu,chunyu,easy,test
cicigzow,ciciglow,easy,test
cimciglow,ciciglow,easy,test
ciciglopw,ciciglow,easy,test
cighars,cigars,easy,test
xigars,cigars,easy,test
cigas,cigars,easy,test
igars,cigars,easy,test
cigarjs,cigars,easy,test
cinemaawide,cinemawide,easy,test
cinemawides,cinemawide,easy,test
clrcle,circle,easy,test
ircle,circle,easy,test
ciwycase,cirycase,easy,test
cirycaseh,cirycase,easy,test
cvilian,civilian,easy,test
civiloian,civilian,easy,test
clampf,clamps,easy,test
claqps,clamps,easy,test
clmps,clamps,easy,test
clampqs,clamps,easy,test
clamlhell,clamshell,easy,test
clzaro,claro,easy,test
claqo,claro,easy,test
clro,claro,easy,test
clasfs,class,easy,test
claess,class,easy,test
classns,classes,easy,test
classe,classes,easy,test
classicap,classical,easy,test
classicnal,classical,easy,test
vclassical,classical,easy,test
clzssical,classical,easy,test
classijcal,classical,easy,test
classial,classical,easy,test
cleau,clear,easy,test
ylear,clear,easy,test
cljar,clear,easy,test
cleaar,clear,easy,test
clearbance,clearance,easy,test
clearyance,clearance,easy,test
clarly,clearly,easy,test
clearlyk,clearly,easy,test
clirk,click,easy,test
ulick,click,easy,test
cbick,click,easy,test
clicfk,click,easy,test
clicier,clicker,easy,test
clicket,clicker,easy,test
clipe,clip,easy,test
ciip,clip,easy,test
ilip,clip,easy,test
plock,clock,easy,test
elock,clock,easy,test
cloxe,close,easy,test
cklosure,closure,easy,test
cvoth,cloth,easy,test
wloth,cloth,easy,test
cyoth,cloth,easy,test
clotmhes,clothes,easy,test
glothes,clothes,easy,test
coudy,cloudy,easy,test
dlutch,clutch,easy,test
coautal,coastal,easy,test
hcoating,coating,easy,test
coaving,coating,easy,test
coting,coating,easy,test
coatirg,coating,easy,test
cobbl,cobble,easy,test
cobblfe,cobble,easy,test
tobble,cobble,easy,test
gobble,cobble,easy,test
toffee,coffee,easy,test
corfee,coffee,easy,test
jcoffee,coffee,easy,test
colleboration,collaboration,easy,test
ollection,collection,easy,test
cdllection,collection,easy,test
collectio,collection,easy,test
cjllectors,collectors,easy,test
comllectors,collectors,easy,test
coplision,collision,easy,test
cohlision,collision,easy,test
colodijl,colodial,easy,test
covlodial,colodial,easy,test
olodial,colodial,easy,test
coolodoil,colodoil,easy,test
colwor,color,easy,test
colrr,color,easy,test
cllorful,colorful,easy,test
comlorful,colorful,easy,test
colovos,coloros,easy,test
colory,colors,easy,test
clour,colour,easy,test
olour,colour,easy,test
coloar,colour,easy,test
colourxs,colours,easy,test
colvud,colud,easy,test
olud,colud,easy,test
cplumn,column,easy,test
combind,combined,easy,test
combjined,combined,easy,test
icombo,combo,easy,test
comlo,combo,easy,test
icomet,comet,easy,test
pomet,comet,easy,test
comat,comet,easy,test
cometa,comet,easy,test
omfort,comfort,easy,test
cofort,comfort,easy,test
comfortz,comfort,easy,test
comort,comfort,easy,test
cwmfort,comfort,easy,test
nomms,comms,easy,test
cxmms,comms,easy,test
uomms,comms,easy,test
cmommunication,communication,easy,test
communicaton,communication,easy,test
commuvication,communication,easy,test
comyunications,communications,easy,test
communicutions,communications,easy,test
communiicator,communicator,easy,test
comunicator,communicator,easy,test
communicatsr,communicator,easy,test
cvmpact,compact,easy,test
comzact,compact,easy,test
compajt,compact,easy,test
compqany,company,easy,test
compaus,compass,easy,test
copasty,compasty,easy,test
compatibipity,compatibility,easy,test
compaptibility,compatibility,easy,test
compatiqbility,compatibility,easy,test
fompatible,compatible,easy,test
compatpble,compatible,easy,test
coeplex,complex,easy,test
complvex,complex,easy,test
componelt,component,easy,test
componenti,component,easy,test
componnt,component,easy,test
cbmponents,components,easy,test
compoents,components,easy,test
compositi,composite,easy,test
composfte,composite,easy,test
comprehenrsive,comprehensive,easy,test
comprehensve,comprehensive,easy,test
computkr,computer,easy,test
compuwers,computers,easy,test
computeas,computers,easy,test
oncha,concha,easy,test
conca,concha,easy,test
concaha,concha,easy,test
conchay,concha,easy,test
zondition,condition,easy,test
conditikon,condition,easy,test
conditon,condition,easy,test
configurahion,configuration,easy,test
confiluration,configuration,easy,test
confrontativn,confrontation,easy,test
confronrtation,confrontation,easy,test
ceonnect,connect,easy,test
contect,connect,easy,test
connhct,connect,easy,test
coynnect,connect,easy,test
coqnected,connected,easy,test
concnection,connection,easy,test
cnnectivity,connectivity,easy,test
conectivity,connectivity,easy,test
connectivitye,connectivity,easy,test
connectiviy,connectivity,easy,test
congector,connector,easy,test
onsole,console,easy,test
conole,console,easy,test
consvruction,construction,easy,test
onstruction,construction,easy,test
construcrtion,construction,easy,test
cocsumables,consumables,easy,test
consumptionj,consumption,easy,test
conhumption,consumption,easy,test
oonsumption,consumption,easy,test
contavner,container,easy,test
containdr,container,easy,test
cfontainer,container,easy,test
conainer,container,easy,test
ucontainer,container,easy,test
cntinuous,continuous,easy,test
conntinuous,continuous,easy,test
continbous,continuous,easy,test
continuocs,continuous,easy,test
cotract,contract,easy,test
contuact,contract,easy,test
iontrol,control,easy,test
coktrol,control,easy,test
cdntrol,control,easy,test
conroller,controller,easy,test
hontroller,controller,easy,test
convenienmt,convenient,easy,test
onvenient,convenient,easy,test
convvrter,converter,easy,test
conyvertible,convertible,easy,test
col,cool,easy,test
coal,cool,easy,test
cooleg,cooler,easy,test
coler,cooler,easy,test
cooxling,cooling,easy,test
foopers,coopers,easy,test
copers,coopers,easy,test
copker,copper,easy,test
cgpper,copper,easy,test
corl,coral,easy,test
corald,coral,easy,test
coal,coral,easy,test
crord,cord,easy,test
cordf,cord,easy,test
cbord,cord,easy,test
coes,cores,easy,test
cdresmartphone,coresmartphone,easy,test
cotning,corning,easy,test
orning,corning,easy,test
cornwng,corning,easy,test
cornig,corning,easy,test
cosivi,cosiki,easy,test
cnsiki,cosiki,easy,test
cosmlc,cosmic,easy,test
crsmos,cosmos,easy,test
cosos,cosmos,easy,test
osmos,cosmos,easy,test
cosmkos,cosmos,easy,test
cosply,cosplay,easy,test
coslay,cosplay,easy,test
countdow,countdown,easy,test
cvuntdown,countdown,easy,test
couveture,couverture,easy,test
couvertre,couverture,easy,test
zover,cover,easy,test
cever,cover,easy,test
covdr,cover,easy,test
coverasge,coverage,easy,test
ciwhide,cowhide,easy,test
cpadle,cradle,easy,test
craftcrou,crafthrou,easy,test
cafthrou,crafthrou,easy,test
qrafthrou,crafthrou,easy,test
rafthrou,crafthrou,easy,test
craznk,crank,easy,test
creaem,cream,easy,test
creamveganleathber,creamveganleather,easy,test
ceamveganleather,creamveganleather,easy,test
creaveganleather,creamveganleather,easy,test
creay,creamy,easy,test
creatve,creative,easy,test
cfeative,creative,easy,test
creaqor,creator,easy,test
cretor,creator,easy,test
lreator,creator,easy,test
creqture,creature,easy,test
credture,creature,easy,test
credi,credit,easy,test
creit,credit,easy,test
crfw,crew,easy,test
cwrew,crew,easy,test
criket,cricket,easy,test
crirme,crime,easy,test
closs,cross,easy,test
crosbody,crossbody,easy,test
cfrosscall,crosscall,easy,test
rosscall,crosscall,easy,test
croscall,crosscall,easy,test
cjush,crush,easy,test
cruh,crush,easy,test
cush,crush,easy,test
crysaal,crystal,easy,test
cxrystal,crystal,easy,test
crystl,crystal,easy,test
crytal,crystal,easy,test
crystalrps,crystalres,easy,test
crysyalres,crystalres,easy,test
cbe,cube,easy,test
crube,cube,easy,test
icubo,cubo,easy,test
cuio,cubo,easy,test
cubou,cubo,easy,test
cub,cubo,easy,test
cubft,cubot,easy,test
cbot,cubot,easy,test
cufai,cufati,easy,test
ufati,cufati,easy,test
cufdati,cufati,easy,test
wcufati,cufati,easy,test
culnus,culus,easy,test
cupus,culus,easy,test
culs,culus,easy,test
cerrent,current,easy,test
currenqt,current,easy,test
cujve,curve,easy,test
cnrve,curve,easy,test
curven,curved,easy,test
carved,curved,easy,test
cuovy,curvy,easy,test
turvy,curvy,easy,test
curly,curvy,easy,test
mcurvy,curvy,easy,test
customisd,customised,easy,test
custoised,customised,easy,test
cuainsforbedroom,cutainsforbedroom,easy,test
cunte,cute,easy,test
cmute,cute,easy,test
cut,cute,easy,test
cjan,cyan,easy,test
cykn,cyan,easy,test
czyber,cyber,easy,test
cber,cyber,easy,test
cybevr,cyber,easy,test
cjrus,cyrus,easy,test
cyru,cyrus,easy,test
myrus,cyrus,easy,test
cler,czer,easy,test
czbr,czer,easy,test
dal,dail,easy,test
dyil,dail,easy,test
daly,daily,easy,test
dcaily,daily,easy,test
dily,daily,easy,test
dara,dark,easy,test
daft,dart,easy,test
dbata,data,easy,test
dfta,data,easy,test
daa,data,easy,test
dauerhaf,dauerhaft,easy,test
dauqrhaft,dauerhaft,easy,test
daoz,dauz,easy,test
duz,dauz,easy,test
daauz,dauz,easy,test
deuz,dauz,easy,test
daylitie,daylite,easy,test
daqs,days,easy,test
dayss,days,easy,test
dagys,days,easy,test
dazzliing,dazzling,easy,test
azzling,dazzling,easy,test
aeaf,deaf,easy,test
def,deaf,easy,test
dteaf,deaf,easy,test
eaf,deaf,easy,test
jeaf,deaf,easy,test
dea,deal,easy,test
dtecals,decals,easy,test
decaals,decals,easy,test
decal,decals,easy,test
deckedv,decked,easy,test
deckexd,decked,easy,test
ecked,decked,easy,test
decoz,decor,easy,test
deorate,decorate,easy,test
denorate,decorate,easy,test
dccorate,decorate,easy,test
decrate,decorate,easy,test
dejcorate,decorate,easy,test
zecoration,decoration,easy,test
dcoration,decoration,easy,test
decyors,decors,easy,test
deeep,deep,easy,test
depsea,deepsea,easy,test
deepnsea,deepsea,easy,test
reer,deer,easy,test
deexr,deer,easy,test
doeer,deer,easy,test
definiui,definici,easy,test
defonici,definici,easy,test
definitionh,definition,easy,test
definitionx,definition,easy,test
defiition,definition,easy,test
befinition,definition,easy,test
deliverig,delivering,easy,test
densmo,denso,easy,test
enso,denso,easy,test
denvev,denver,easy,test
xdenver,denver,easy,test
denfer,denver,easy,test
dever,denver,easy,test
designesd,designed,easy,test
desie,desire,easy,test
dedsire,desire,easy,test
desl,desk,easy,test
deszk,desk,easy,test
defsk,desk,easy,test
deuktop,desktop,easy,test
deskop,desktop,easy,test
desktmp,desktop,easy,test
despicablse,despicable,easy,test
detahable,detachable,easy,test
deachable,detachable,easy,test
detachabls,detachable,easy,test
deto,detox,easy,test
dgtox,detox,easy,test
deuox,detox,easy,test
dvice,device,easy,test
deices,devices,easy,test
devinces,devices,easy,test
dzvil,devil,easy,test
devtl,devil,easy,test
devi,devil,easy,test
dewdropa,dewdrop,easy,test
dewdop,dewdrop,easy,test
dian,dial,easy,test
nial,dial,easy,test
diler,dialer,easy,test
dialig,dialing,easy,test
aials,dials,easy,test
dialf,dials,easy,test
dmals,dials,easy,test
dimante,diamante,easy,test
diamon,diamond,easy,test
dibmond,diamond,easy,test
damond,diamond,easy,test
sidiseaon,didiseaon,easy,test
dgidiseaon,didiseaon,easy,test
didisegon,didiseaon,easy,test
didjiseaon,didiseaon,easy,test
ifferent,different,easy,test
differept,different,easy,test
differenit,different,easy,test
difwerent,different,easy,test
dinfferent,different,easy,test
igit,digit,easy,test
digeit,digit,easy,test
ddgit,digit,easy,test
dicital,digital,easy,test
digitaal,digital,easy,test
edigital,digital,easy,test
qigitizer,digitizer,easy,test
dgitizer,digitizer,easy,test
igitizer,digitizer,easy,test
diulwe,dilwe,easy,test
dimensionakl,dimensional,easy,test
dimenssty,dimensity,easy,test
dimensty,dimensity,easy,test
dimznd,dimond,easy,test
dimonud,dimond,easy,test
dmond,dimond,easy,test
dimonvd,dimond,easy,test
diorhe,dioche,easy,test
diochte,dioche,easy,test
diect,direct,easy,test
directl,directs,easy,test
dirycts,directs,easy,test
dirhects,directs,easy,test
dmrects,directs,easy,test
discotinued,discontinued,easy,test
disconytinued,discontinued,easy,test
diqsk,disk,easy,test
dislay,display,easy,test
displajy,display,easy,test
dissipatiun,dissipation,easy,test
dissipatfon,dissipation,easy,test
dissipaton,dissipation,easy,test
diskipation,dissipation,easy,test
dkraony,dkaony,easy,test
dkaonpy,dkaony,easy,test
doct,doact,easy,test
docm,dock,easy,test
dcock,dock,easy,test
dok,dock,easy,test
doct,dock,easy,test
doxking,docking,easy,test
dbocking,docking,easy,test
docoing,docking,easy,test
doocomo,docomo,easy,test
dolbfy,dolby,easy,test
dolqy,dolby,easy,test
dclby,dolby,easy,test
doxlce,dolce,easy,test
dlce,dolce,easy,test
doce,dolce,easy,test
domver,domaver,easy,test
domavea,domaver,easy,test
dongleso,dongles,easy,test
qongles,dongles,easy,test
doohr,door,easy,test
dooru,door,easy,test
doroland,dorland,easy,test
dorlanr,dorland,easy,test
oro,doro,easy,test
vdotdisplay,dotdisplay,easy,test
dotdtop,dotdrop,easy,test
dotdrov,dotdrop,easy,test
dotdro,dotdrop,easy,test
doube,double,easy,test
downlzad,download,easy,test
dpohfirs,dpofirs,easy,test
dpofnirs,dpofirs,easy,test
dofirs,dpofirs,easy,test
dyrak,drak,easy,test
jrak,drak,easy,test
dak,drak,easy,test
lreifach,dreifach,easy,test
dreuses,dresses,easy,test
dressej,dresses,easy,test
dressus,dresses,easy,test
dill,drill,easy,test
drsill,drill,easy,test
dril,drill,easy,test
drilnl,drill,easy,test
rive,drive,easy,test
droo,drop,easy,test
mrop,drop,easy,test
doopproof,dropproof,easy,test
drozpscreen,dropscreen,easy,test
dropscrheen,dropscreen,easy,test
dropscrgen,dropscreen,easy,test
dropshippig,dropshipping,easy,test
dropskipping,dropshipping,easy,test
dshen,dsheng,easy,test
dshing,dsheng,easy,test
dua,dual,easy,test
xdual,dual,easy,test
dcal,dual,easy,test
ual,dual,easy,test
ducal,dudal,easy,test
uel,duel,easy,test
ydumb,dumb,easy,test
dfmmy,dummy,easy,test
dmmy,dummy,easy,test
dumy,dummy,easy,test
uos,duos,easy,test
muos,duos,easy,test
durja,dura,easy,test
durdability,durability,easy,test
dudability,durability,easy,test
durakble,durable,easy,test
disk,dusk,easy,test
dutsk,dusk,easy,test
dustpoof,dustproof,easy,test
dustroof,dustproof,easy,test
dustprof,dustproof,easy,test
dutyn,duty,easy,test
duy,duty,easy,test
dxkdcs,dxdcs,easy,test
dynamqc,dynamic,easy,test
dynaxmic,dynamic,easy,test
naac,eaac,easy,test
eaxrbud,earbud,easy,test
earbudq,earbud,easy,test
earbu,earbud,easy,test
earbupd,earbud,easy,test
erbud,earbud,easy,test
earbudg,earbuds,easy,test
earbudst,earbuds,easy,test
earpjhone,earphone,easy,test
earphonez,earphones,easy,test
earphtnes,earphones,easy,test
arphones,earphones,easy,test
eapier,easier,easy,test
easixr,easier,easy,test
easijr,easier,easy,test
easst,east,easy,test
esy,easy,easy,test
ealsy,easy,easy,test
asy,easy,easy,test
ebolok,ebook,easy,test
eblok,ebook,easy,test
oebook,ebook,easy,test
ecruwhiqe,ecruwhite,easy,test
ecruwhime,ecruwhite,easy,test
edge,edged,easy,test
edgmes,edges,easy,test
edificeb,edifice,easy,test
effiiency,efficiency,easy,test
effichiency,efficiency,easy,test
ebightspace,eightspace,easy,test
eighspace,eightspace,easy,test
eldter,elder,easy,test
eldeh,elder,easy,test
eldrly,elderly,easy,test
ulderly,elderly,easy,test
eldbrly,elderly,easy,test
ewlderly,elderly,easy,test
eldely,elderly,easy,test
eldemrs,elders,easy,test
ewlders,elders,easy,test
eectric,electric,easy,test
elecpric,electric,easy,test
electical,electrical,easy,test
ellectrical,electrical,easy,test
eljctrical,electrical,easy,test
eletronic,electronic,easy,test
electronigs,electronics,easy,test
electrohics,electronics,easy,test
electeostatic,electrostatic,easy,test
eliee,elite,easy,test
elitpe,elite,easy,test
elprco,elprico,easy,test
ellrico,elprico,easy,test
emhbossed,embossed,easy,test
emeald,emerald,easy,test
eerald,emerald,easy,test
emerency,emergency,easy,test
uemergency,emergency,easy,test
eemporia,emporia,easy,test
emporiahappys,emporiahappy,easy,test
emporihappy,emporiahappy,easy,test
emporiihappy,emporiahappy,easy,test
emporiaon,emporiaone,easy,test
emporiaonc,emporiaone,easy,test
emboriaone,emporiaone,easy,test
emporiasimplicityf,emporiasimplicity,easy,test
emporiasimplicty,emporiasimplicity,easy,test
emporiasimplicityr,emporiasimplicity,easy,test
emporiasimplicitcy,emporiasimplicity,easy,test
empoiasimplicity,emporiasimplicity,easy,test
eporiasmart,emporiasmart,easy,test
emphoriasmart,emporiasmart,easy,test
emporiasmat,emporiasmart,easy,test
emphriasmart,emporiasmart,easy,test
emporiasmait,emporiasmart,easy,test
emporiatouchsmardt,emporiatouchsmart,easy,test
emporiatoxchsmart,emporiatouchsmart,easy,test
egui,emui,easy,test
gmui,emui,easy,test
vnergizer,energizer,easy,test
nergizer,energizer,easy,test
energr,energy,easy,test
engiges,engines,easy,test
enines,engines,easy,test
enhanped,enhanced,easy,test
enoush,enough,easy,test
enougzh,enough,easy,test
enpugh,enough,easy,test
edsure,ensure,easy,test
entaeial,entatial,easy,test
entertainmnt,entertainment,easy,test
entertrainment,entertainment,easy,test
enthsiasts,enthusiasts,easy,test
enohusiasts,enthusiasts,easy,test
erafable,erasable,easy,test
erasaboe,erasable,easy,test
ergonomicall,ergonomically,easy,test
ergonomicalyy,ergonomically,easy,test
ergocnomically,ergonomically,easy,test
ericssrn,ericsson,easy,test
ericsso,ericsson,easy,test
eisim,esim,easy,test
eim,esim,easy,test
pesim,esim,easy,test
eshim,esim,easy,test
eswpa,espa,easy,test
esgential,essential,easy,test
essentals,essentials,easy,test
essentialm,essentials,easy,test
estaticoa,estatica,easy,test
etink,estink,easy,test
elstink,estink,easy,test
ezstink,estink,easy,test
eterntal,eternal,easy,test
eternah,eternal,easy,test
eteknal,eternal,easy,test
eehernet,ethernet,easy,test
ethenet,ethernet,easy,test
eulbevyoli,eulbevoli,easy,test
euplbevoli,eulbevoli,easy,test
eulbevol,eulbevoli,easy,test
ebphoria,euphoria,easy,test
euphorida,euphoria,easy,test
eurbsian,eurasian,easy,test
urasian,eurasian,easy,test
urope,europe,easy,test
eveyyday,everyday,easy,test
evesryday,everyday,easy,test
