noisy_input,clean_output,difficulty,split
auraa,aura,medium,test
auror,aurora,medium,test
aurroa,aurora,medium,test
automati,automatic,medium,test
avenge,avengers,medium,test
axefe,axfee,medium,test
afxee,axfee,medium,test
ayenfy,aynefy,medium,test
azetry,azerty,medium,test
bbaypone,babypone,medium,test
babypoen,babypone,medium,test
babypon,babypone,medium,test
backbeeat,backbeat,medium,test
bacbkeat,backbeat,medium,test
bcaklight,backlight,medium,test
baacklit,backlit,medium,test
backpaack,backpack,medium,test
backpa,backpack,medium,test
backppacks,backpacks,medium,test
bafagn,bafang,medium,test
bfafle,baffle,medium,test
bagss,bags,medium,test
bahaam,bahama,medium,test
bambooo,bamboo,medium,test
babmoo,bamboo,medium,test
badn,band,medium,test
barley,barely,medium,test
baarely,barely,medium,test
basee,base,medium,test
bassic,basic,medium,test
basiiseinheit,basiseinheit,medium,test
basiseinhiet,basiseinheit,medium,test
bsaiseinheit,basiseinheit,medium,test
bassiseinheit,basiseinheit,medium,test
baass,bass,medium,test
bassuloouda,bassulouda,medium,test
bassuloud,bassulouda,medium,test
batetry,battery,medium,test
batte,battery,medium,test
batetrys,batterys,medium,test
beaafon,beafon,medium,test
befaon,beafon,medium,test
bera,bear,medium,test
beear,bear,medium,test
beautifictaion,beautification,medium,test
baeutification,beautification,medium,test
beautiification,beautification,medium,test
baeutiful,beautiful,medium,test
bedifefr,bediffer,medium,test
bedro,bedroom,medium,test
beedroom,bedroom,medium,test
bderoom,bedroom,medium,test
beelt,belt,medium,test
bellt,belt,medium,test
beltss,belts,medium,test
bedn,bend,medium,test
bentobe,bentoben,medium,test
berholtt,berholt,medium,test
besst,best,medium,test
bestt,best,medium,test
besstyyo,bestyyo,medium,test
beestyyo,bestyyo,medium,test
bweinner,bewinner,medium,test
bezells,bezels,medium,test
biccileta,bicicleta,medium,test
biciclet,bicicleta,medium,test
bigetl,bigtel,medium,test
biigtel,bigtel,medium,test
biike,bike,medium,test
binng,bing,medium,test
bnioculars,binoculars,medium,test
binocularss,binoculars,medium,test
binocular,binoculars,medium,test
birtdhay,birthday,medium,test
bitrhday,birthday,medium,test
birhtday,birthday,medium,test
bsion,bison,medium,test
biison,bison,medium,test
bisoon,bison,medium,test
blackberrry,blackberry,medium,test
blackberyr,blackberry,medium,test
blackihs,blackish,medium,test
blaacklist,blacklist,medium,test
blacklisst,blacklist,medium,test
blcalight,blaclight,medium,test
balclight,blaclight,medium,test
blaade,blade,medium,test
bladesto,bladestorm,medium,test
bladestrom,bladestorm,medium,test
bllanc,blanc,medium,test
blnid,blind,medium,test
bliind,blind,medium,test
blnidfold,blindfold,medium,test
bilndfold,blindfold,medium,test
blindofld,blindfold,medium,test
blnig,bling,medium,test
bolcking,blocking,medium,test
bolodlines,bloodlines,medium,test
bleu,blue,medium,test
blueber,blueberry,medium,test
blueberr,blueberry,medium,test
bluteeeth,blueteeth,medium,test
blueetooth,bluetooth,medium,test
blluish,bluish,medium,test
bluihs,bluish,medium,test
blussh,blush,medium,test
boadr,board,medium,test
borad,board,medium,test
boaard,board,medium,test
boook,book,medium,test
boko,book,medium,test
boolket,booklet,medium,test
bookle,booklet,medium,test
boosster,booster,medium,test
bootser,booster,medium,test
boosterr,booster,medium,test
boooster,booster,medium,test
boar,bora,medium,test
broa,bora,medium,test
boraa,bora,medium,test
bodrerless,borderless,medium,test
bocsh,bosch,medium,test
boshc,bosch,medium,test
bsoch,bosch,medium,test
bosee,bose,medium,test
bsos,boss,medium,test
bottno,botton,medium,test
bxoes,boxes,medium,test
boxse,boxes,medium,test
brcaket,bracket,medium,test
brracket,bracket,medium,test
braid,braided,medium,test
barided,braided,medium,test
barnd,brand,medium,test
brandnig,branding,medium,test
breathinng,breathing,medium,test
breathin,breathing,medium,test
brina,brian,medium,test
biran,brian,medium,test
birck,brick,medium,test
brrightblue,brightblue,medium,test
brightne,brightness,medium,test
brritish,british,medium,test
brolleo,broleo,medium,test
broloe,broleo,medium,test
brole,broleo,medium,test
brnoz,bronz,medium,test
bronnz,bronz,medium,test
bronz,bronze,medium,test
bronzee,bronze,medium,test
brozne,bronze,medium,test
borwser,browser,medium,test
budss,buds,medium,test
buidl,build,medium,test
builedr,builder,medium,test
buitl,built,medium,test
bumperrs,bumpers,medium,test
bmupers,bumpers,medium,test
bundel,bundle,medium,test
burgunndy,burgundy,medium,test
butterlfy,butterfly,medium,test
buttoon,button,medium,test
btutons,buttons,medium,test
caabinet,cabinet,medium,test
cabinetts,cabinets,medium,test
cible,cable,medium,test
cablle,cable,medium,test
calbe,cable,medium,test
caable,cable,medium,test
claculator,calculator,medium,test
calculato,calculator,medium,test
calednar,calendar,medium,test
call,caller,medium,test
calleer,caller,medium,test
calilng,calling,medium,test
callls,calls,medium,test
cmaera,camera,medium,test
camears,cameras,medium,test
camer,cameras,medium,test
camipng,camping,medium,test
campign,camping,medium,test
cmas,cams,medium,test
camsheild,camshield,medium,test
camshiel,camshield,medium,test
camshie,camshield,medium,test
cancellign,cancelling,medium,test
cangrueras,cangureras,medium,test
canva,canvas,medium,test
capab,capable,medium,test
capabl,capable,medium,test
cpaacities,capacities,medium,test
capaacities,capacities,medium,test
capactiy,capacity,medium,test
capir,capri,medium,test
cappri,capri,medium,test
cpari,capri,medium,test
caprii,capri,medium,test
capslue,capsule,medium,test
captur,capture,medium,test
caapture,capture,medium,test
crabon,carbon,medium,test
cadrenal,cardenal,medium,test
cardena,cardenal,medium,test
carll,carl,medium,test
cral,carl,medium,test
carrl,carl,medium,test
carrier,carriers,medium,test
crary,carry,medium,test
caryr,carry,medium,test
carrrying,carrying,medium,test
carss,cars,medium,test
cartooon,cartoon,medium,test
casett,casettes,medium,test
caasettes,casettes,medium,test
casoi,casio,medium,test
casula,casual,medium,test
catrepillar,caterpillar,medium,test
caxu,caxusd,medium,test
ccyelz,ccylez,medium,test
celestiaal,celestial,medium,test
cellphoens,cellphones,medium,test
cellpoohne,cellpohone,medium,test
cellpohon,cellpohone,medium,test
cellluar,cellular,medium,test
cellulaar,cellular,medium,test
cellularee,cellulare,medium,test
celluar,celular,medium,test
cleular,celular,medium,test
cehnufo,cenhufo,medium,test
cetner,center,medium,test
ceramci,ceramic,medium,test
cerramic,ceramic,medium,test
cermaic,ceramic,medium,test
ceraimc,ceramic,medium,test
certfiied,certified,medium,test
cretified,certified,medium,test
chakeyaek,chakeyake,medium,test
chlak,chalk,medium,test
challk,chalk,medium,test
cahlk,chalk,medium,test
chapmagne,champagne,medium,test
champagn,champagne,medium,test
chamapgne,champagne,medium,test
chang,change,medium,test
chagne,change,medium,test
channge,change,medium,test
change,changer,medium,test
charcoa,charcoal,medium,test
charfge,charfger,medium,test
chareg,charge,medium,test
chaarge,charge,medium,test
cahrge,charge,medium,test
charge,charger,medium,test
chaarger,charger,medium,test
cahrgers,chargers,medium,test
chargin,charging,medium,test
charng,charing,medium,test
cahring,charing,medium,test
chsasis,chassis,medium,test
chasiss,chassis,medium,test
chepa,cheap,medium,test
chilld,child,medium,test
chlidren,children,medium,test
cihldren,children,medium,test
childweeet,childweet,medium,test
childwe,childweet,medium,test
chnia,china,medium,test
chipp,chip,medium,test
cihp,chip,medium,test
chipsett,chipset,medium,test
chipsset,chipset,medium,test
chipseet,chipset,medium,test
chrom,chrome,medium,test
chromee,chrome,medium,test
chuny,chunyu,medium,test
cicigl,ciciglow,medium,test
ciciglo,ciciglow,medium,test
cinmeawide,cinemawide,medium,test
cineemawide,cinemawide,medium,test
circlee,circle,medium,test
circyase,cirycase,medium,test
civilia,civilian,medium,test
clasmhell,clamshell,medium,test
claroo,claro,medium,test
classs,class,medium,test
clsas,class,medium,test
calsses,classes,medium,test
classe,classes,medium,test
clsasic,classic,medium,test
classica,classical,medium,test
classic,classical,medium,test
classicla,classical,medium,test
cleaaner,cleaner,medium,test
clera,clear,medium,test
celarly,clearly,medium,test
clear,clearly,medium,test
clealry,clearly,medium,test
click,clicker,medium,test
cllock,clock,medium,test
clsoe,close,medium,test
clsoer,closer,medium,test
close,closer,medium,test
closurre,closure,medium,test
closrue,closure,medium,test
clotth,cloth,medium,test
clothess,clothes,medium,test
cloth,clothes,medium,test
clooudy,cloudy,medium,test
clut,clutch,medium,test
cltuch,clutch,medium,test
coastall,coastal,medium,test
coast,coastal,medium,test
cotaing,coating,medium,test
cobbl,cobble,medium,test
cobblle,cobble,medium,test
cooffee,coffee,medium,test
cfofee,coffee,medium,test
cion,coin,medium,test
coollection,collection,medium,test
collecttors,collectors,medium,test
colodia,colodial,medium,test
cloodial,colodial,medium,test
colodiol,colodoil,medium,test
cooldoil,colodoil,medium,test
collor,color,medium,test
coolor,color,medium,test
colro,color,medium,test
colooros,coloros,medium,test
coolrs,colors,medium,test
colorrs,colors,medium,test
coloors,colors,medium,test
color,colors,medium,test
colourr,colour,medium,test
coloours,colours,medium,test
colou,colours,medium,test
could,colud,medium,test
coomet,comet,medium,test
comfotr,comfort,medium,test
comfo,comfort,medium,test
coomms,comms,medium,test
comsm,comms,medium,test
coommunication,communication,medium,test
communicatinos,communications,medium,test
communiactions,communications,medium,test
communicaitons,communications,medium,test
communicatorr,communicator,medium,test
compsas,compass,medium,test
comppass,compass,medium,test
compaasty,compasty,medium,test
cmopasty,compasty,medium,test
cmopatible,compatible,medium,test
compl,complex,medium,test
comlpex,complex,medium,test
compoonent,component,medium,test
componetn,component,medium,test
componen,component,medium,test
componen,components,medium,test
compprehensive,comprehensive,medium,test
cmoputer,computer,medium,test
copmuter,computer,medium,test
copmuters,computers,medium,test
cnocha,concha,medium,test
conch,concha,medium,test
conncha,concha,medium,test
cnodition,condition,medium,test
configuratio,configuration,medium,test
confrontationn,confrontation,medium,test
connetc,connect,medium,test
connec,connect,medium,test
coonnected,connected,medium,test
connectde,connected,medium,test
connectiom,connection,medium,test
conneciton,connection,medium,test
connecitvity,connectivity,medium,test
connectivtiy,connectivity,medium,test
constructiom,construction,medium,test
conusmables,consumables,medium,test
cnosumables,consumables,medium,test
consumtpion,consumption,medium,test
consumpttion,consumption,medium,test
contaienr,container,medium,test
conatiner,container,medium,test
contians,contains,medium,test
contain,contains,medium,test
conttinuous,continuous,medium,test
contiunous,continuous,medium,test
cotninuous,continuous,medium,test
conttract,contract,medium,test
contrract,contract,medium,test
conntrol,control,medium,test
contr,control,medium,test
controlle,controller,medium,test
conveniient,convenient,medium,test
convreter,converter,medium,test
cnovertible,convertible,medium,test
convertiible,convertible,medium,test
colo,cool,medium,test
coooling,cooling,medium,test
coolin,cooling,medium,test
cooilng,cooling,medium,test
cooperrs,coopers,medium,test
coopper,copper,medium,test
crod,cord,medium,test
cordle,cordless,medium,test
coresmarthpone,coresmartphone,medium,test
cornng,corning,medium,test
cornign,corning,medium,test
cosi,cosiki,medium,test
cosiik,cosiki,medium,test
cosemtic,cosmetic,medium,test
coosmic,cosmic,medium,test
cossmos,cosmos,medium,test
cosmoss,cosmos,medium,test
cosoms,cosmos,medium,test
csoplay,cosplay,medium,test
costt,cost,medium,test
coost,cost,medium,test
countdow,countdown,medium,test
countdownn,countdown,medium,test
couplse,couples,medium,test
coveerage,coverage,medium,test
covera,coverage,medium,test
coevrs,covers,medium,test
cover,covers,medium,test
covesr,covers,medium,test
coowhide,cowhide,medium,test
cowhid,cowhide,medium,test
craadle,cradle,medium,test
crafhtrou,crafthrou,medium,test
crream,cream,medium,test
creamveganleath,creamveganleather,medium,test
creamveganelather,creamveganleather,medium,test
crea,creamy,medium,test
creaative,creative,medium,test
creativ,creative,medium,test
creatro,creator,medium,test
creato,creator,medium,test
creatture,creature,medium,test
crdeit,credit,medium,test
crwe,crew,medium,test
cerw,crew,medium,test
crrew,crew,medium,test
cricekt,cricket,medium,test
crciket,cricket,medium,test
criem,crime,medium,test
cirme,crime,medium,test
crsosbody,crossbody,medium,test
croossbody,crossbody,medium,test
croosscall,crosscall,medium,test
crsoscall,crosscall,medium,test
cronw,crown,medium,test
cruhs,crush,medium,test
crystall,crystal,medium,test
crsytal,crystal,medium,test
crysttalres,crystalres,medium,test
crystalre,crystalres,medium,test
crystalers,crystalres,medium,test
cbuo,cubo,medium,test
cbuot,cubot,medium,test
cuifatii,cuifati,medium,test
cullus,culus,medium,test
curevd,curved,medium,test
cuvred,curved,medium,test
curveed,curved,medium,test
curyv,curvy,medium,test
customise,customised,medium,test
cutte,cute,medium,test
ctue,cute,medium,test
cyann,cyan,medium,test
cyebr,cyber,medium,test
cyruss,cyrus,medium,test
dial,dail,medium,test
daark,dark,medium,test
drat,dart,medium,test
daitng,dating,medium,test
duaerhaft,dauerhaft,medium,test
dauerahft,dauerhaft,medium,test
dasy,days,medium,test
dazzilng,dazzling,medium,test
deeal,deal,medium,test
dela,deal,medium,test
deac,deca,medium,test
deck,decked,medium,test
decorat,decorate,medium,test
decorrs,decors,medium,test
decoors,decors,medium,test
deepp,deep,medium,test
deeppsea,deepsea,medium,test
definic,definici,medium,test
defiinici,definici,medium,test
delviering,delivering,medium,test
deliverimg,delivering,medium,test
desno,denso,medium,test
denve,denver,medium,test
designe,designed,medium,test
desinged,designed,medium,test
despicablle,despicable,medium,test
dteachable,detachable,medium,test
dteox,detox,medium,test
devic,device,medium,test
dewrdop,dewdrop,medium,test
deewdrop,dewdrop,medium,test
diall,dial,medium,test
dail,dial,medium,test
dilaing,dialing,medium,test
dialss,dials,medium,test
dimaante,diamante,medium,test
diamon,diamond,medium,test
dimaond,diamond,medium,test
didiseaonn,didiseaon,medium,test
diffreent,different,medium,test
digiit,digit,medium,test
digittal,digital,medium,test
digit,digital,medium,test
digitzier,digitizer,medium,test
digtiizer,digitizer,medium,test
digitize,digitizer,medium,test
digitizeer,digitizer,medium,test
dilew,dilwe,medium,test
dimensiional,dimensional,medium,test
dimenisty,dimensity,medium,test
dmiensity,dimensity,medium,test
dimesnity,dimensity,medium,test
dimon,dimond,medium,test
dimonnd,dimond,medium,test
diooche,dioche,medium,test
diioche,dioche,medium,test
dioch,dioche,medium,test
driect,direct,medium,test
direcst,directs,medium,test
driects,directs,medium,test
direc,directs,medium,test
discontinu,discontinued,medium,test
discontiuned,discontinued,medium,test
displaay,display,medium,test
dislpay,display,medium,test
disispation,dissipation,medium,test
dkaoyn,dkaony,medium,test
dakony,dkaony,medium,test
dooact,doact,medium,test
doaact,doact,medium,test
docknig,docking,medium,test
doco,docomo,medium,test
doolby,dolby,medium,test
doolce,dolce,medium,test
domaverr,domaver,medium,test
domaaver,domaver,medium,test
dongless,dongles,medium,test
